	IDs	BRNACC	ARTCRN	BRNHPT	HRTLV	ADPVSC	CLNTRN	PNCREAS	TESTIS	LUNG	ADRNLG	BREAST	BLDDER	SKINS	SPLEEN	BRNAMY	BRNCHB	BRNCDT	BRNCTXB	KDNCTX	PRSTTE	BRNHPP	UTERUS	CLNSGM	ESPMCS	PTTARY	SKINNS	ESPGEJ	ARTTBL	LCL	MSCLSK	SNTTRM	BRNSNG	THYROID	STMACH	FIBRBLS	VAGINA	BRNPTM	LIVER	BRNNCC	BRNSPC	WHLBLD	ADPSBQ	OVARY	SLVRYG	HRTAA	BRNCHA	ESPMSL	BRNCTXA	ARTAORT	NERVET
93	ENSG00000006042	0.00309106	0.00302529	0.00413057	0.00953983	0.0031964000000000003	0.00494163	0.0019669	0.00986332	0.00574844	0.00768411	0.007265000000000001		0.00466527	0.0272243	0.018868	0.0281944	0.0108808	0.017281900000000003		0.00309981	0.00893507	0.000976278	0.0128428	0.00679932	0.00208213	0.00973229	0.00406319	0.0122162			0.00293654		0.0112405	0.00297146	0.00335358	0.00853089	0.0169063	0.0419501	0.0104242	0.023883900000000003		0.0106336	0.00207319		0.00190949	0.0248464	0.00638052	0.00383869	0.0063672	0.00308982
94	ENSG00000006047						0.0475376		0.00174737																																		0.014035800000000001					0.034169599999999994			
95	ENSG00000006062		0.011704		0.0012901	0.00207694	0.00101845	0.00051039	0.00167161	0.00190632	0.00141065	0.00286946		0.00100641	0.00039017800000000003		0.00200359	0.00314245			0.0020014		0.000988449	0.00131113	0.00464951	0.000569336	0.00282769	0.00161636	0.00903709	0.00201292	0.00278336	0.00161956		0.00528963	0.00209319	0.0007164830000000001	0.000884821	0.00640606	0.00114139	0.000965605		0.00351725	0.00391834	0.00020717900000000002		0.00260654	0.00138427	0.00266806	0.00121201	0.00208891	0.00177096
96	ENSG00000006071	0.0022168						0.00182845		0.08192089999999999							0.0124422	0.025038	0.013563							0.0075447000000000005								0.46651899999999996	0.0290884					0.00485654							0.013034		0.0080563		
97	ENSG00000006118	0.000948733		0.000645091		0.00225903			0.000860042	0.00255534	0.00220659	0.011769799999999999				0.000779223	0.0009750410000000001	0.00405537	0.000630221			0.00250953			0.00373587	0.0016385000000000002	0.00118837								0.00944715	0.00271986		0.00152144		0.00307097				0.00700684	0.00214194		0.00170356		0.00077046		0.00303034
98	ENSG00000006125	0.0015082000000000001	0.00162256	0.0007219969999999999	0.0009282110000000001	0.0015695	0.000355131	0.00163823	0.00259062	0.00159482	0.000743927	0.00199026		0.00395495	0.00174261	0.00159738	0.000480351	0.0007921610000000001	0.00049095		0.00181709	0.000858787	0.00107558	0.000539634	0.000807341	0.00147818	0.00413018	0.00139578	0.00182143	0.000636638	0.0057299	0.000638025	0.00124063	0.00103477	0.00183486	0.000589039	0.000830366	0.00121382	0.00497783	0.00115495	0.00254085	0.00194749	0.00175702	0.000763088	0.000492708	0.00324659	0.000425862	0.000648231	0.0014510999999999999	0.0014587	0.00262048
99	ENSG00000006128			0.00530863											0.0457404			0.00413089	0.0018345					0.017362										0.0440681				0.0027497		0.00292042											0.0713525
100	ENSG00000006194		0.013492700000000002			0.00383333	0.010043		0.00296629	0.00854072	0.00775594	0.00230388		0.00565699	0.00115985		0.00266474				0.00779255			0.0106424	0.00329193	0.00459506	0.00377272	0.00264708	0.00822289			0.00029869099999999996		0.00613589	0.014256799999999998	0.000477428				0.00720532		0.033389800000000004	0.00928829				0.000616085	0.00232308		0.00580193	0.00861309
101	ENSG00000006210	0.000626301	0.0020881	0.000395915	0.00726924	0.00482288	0.00234881			0.0024851		0.00462612		0.00448395				0.00116331	0.000828321		0.0026874000000000004	0.000664805		0.000806182	0.0007279610000000001	0.00343469	0.00224732	0.000623106	0.00276786		0.00928457			0.00836859	0.00483846			0.00242349		0.00039270699999999995			0.00266755			0.00392375	0.00116203	0.000386995	0.0007253569999999999	0.00148556	0.00624676
102	ENSG00000006282	0.030515800000000003	0.040967	0.0169262	0.0636862	0.0431407	0.023447	0.00301133	0.00292989	0.06841080000000001	0.0308478	0.0425483		0.040489	0.058967099999999995	0.0432255	0.00306235	0.0403234	0.0230986		0.0152031	0.049346	0.022997099999999996	0.0108734	0.0153226	0.0208907	0.011926799999999998	0.020732	0.0336957	0.294096	0.0953436	0.0475729	0.0589141	0.011817200000000002	0.0121771	0.0325361	0.0203009	0.055246300000000005	0.0505444	0.0355375	0.0605129	0.187946	0.05748330000000001	0.015294499999999999	0.0409795	0.0493302	0.00351541	0.025575599999999997	0.0187505	0.00860978	0.0405098
103	ENSG00000006283			0.00119919													0.000286868		0.00285489																												0.0006052809999999999		0.00104255		
104	ENSG00000006327		0.00122026		0.00120234	0.00108805	0.00747473	0.00279399		0.00198299	0.00187558	0.00641047		0.00480037											0.00107873	0.0024226	0.00824623	0.00406923	0.00223791		0.00197735			0.00170485	0.00744364	0.00171739							0.00713214			0.00288779		0.000986319		0.00122241	0.00514509
105	ENSG00000006377								0.00912944																																										
106	ENSG00000006432								0.00673017					0.0102814			0.0038304000000000003		0.0007686969999999999						0.00111351	0.0006170090000000001	0.0160329							0.0123661													0.00657919		0.00397866		
107	ENSG00000006451					0.010526700000000002	0.0019593			0.00528185	0.00024974700000000003	0.015435800000000001		0.00600744										0.00871835	0.00618654		0.00137259	0.0173747	0.0121802					0.00606309		0.000508985							0.00615631					0.009787299999999999			0.00652373
108	ENSG00000006453					0.00586892	0.00173117	0.000609478	0.0224304	0.00665406	0.00156031	0.00442268		0.00706266							0.00332296				0.000797286	0.00156049	0.0062407			0.0990539		0.0007652739999999999		0.00554186	0.00215738		0.00152764		0.000737232				0.0166023		0.00035069						
109	ENSG00000006459		0.00579698		0.00853245	0.00327391	0.0028417	0.020091099999999997	0.00162933	0.00843559		0.0070372		0.00329276	0.000914432		0.00188383				0.014797200000000002		0.000820439	0.00448905	0.00101224	0.0199444	0.00332194	0.000797819	0.00708527		0.00325756	0.000650642		0.015496000000000001	0.000557842		0.00574791		0.00919394			0.00708384	0.00757198		0.000407653	0.00363267	0.00240233	0.00281173		0.00290735	0.00884381
110	ENSG00000006468	0.00713631			0.0160811					0.00647042	0.0122559						0.0007474910000000001	0.00140892																		0.024275400000000003				0.0031647						0.00871561	0.00141654				0.00358328
111	ENSG00000006534		0.010139			0.00492087	0.00664248			0.00512576	0.011805	0.0128643		0.0117766	0.0036607									0.0102411	0.08005880000000001	0.037925099999999996		0.00132178	0.018364500000000002			0.00465795			0.00637593	0.00675126						0.00676594	0.00586611					0.0131297		0.0107148	0.00639082
112	ENSG00000006555						0.00104275							0.00343378											0.00220891		0.00546197										0.00061172														
113	ENSG00000006576																														0.00138575																				
114	ENSG00000006606																																																		0.642208
115	ENSG00000006607						0.00386766		0.000534039					0.010091			0.0043942										0.0019537		0.030556299999999998	0.00555248						0.00109452											0.0130246				0.0182262
116	ENSG00000006611						0.00307849											0.0149066				0.012146299999999999				0.0666868						0.0005499869999999999	0.00771383		0.0234727			0.00523188			0.011762799999999999										
117	ENSG00000006625	0.00703946	0.000246499	0.00287314	0.00368951	0.00356275	0.000249044	0.000422358	0.0012680999999999999	0.00573346	0.000469083	0.00322181		0.00576393	0.0005937890000000001		0.011309	0.0114619	0.00509732		0.00717047		0.00361696	0.00376909	0.00136985	0.0074402	0.00587735	0.000326865	0.00819218	0.0007849739999999999	0.00361141	0.000507247		0.00872431	0.000271855	0.0024525	0.00119424	0.0113755	0.0051039	0.00370756			0.00371362	0.00923099	0.00105743	0.00253776	0.00107116	0.00381048	0.00327075	0.000432401	0.00340519
118	ENSG00000006634								0.0088115																																										
119	ENSG00000006638		0.00237513							0.00175199	0.0164048				0.00868077														0.00550889																			0.000903517		0.00333553	0.00828143
120	ENSG00000006652	0.00966843	0.0121798	0.00419883	0.0116237	0.00644325	0.0102135	0.00961391	0.010554700000000002	0.011751799999999998	0.023115	0.0136524		0.0152262	0.0180836	0.00703268	0.00102986	0.00713106	0.00410942		0.007543300000000001	0.00953661	0.00869516	0.0154102	0.021222900000000003	0.0109177	0.0106129	0.010586799999999999	0.0090955	0.0026311	0.014029699999999999	0.00665445		0.014810399999999998	0.00988721	0.00811292	0.00674958	0.0073908	0.026076	0.00420401	0.00536202	0.0222183	0.0153907	0.00237883	0.0114602	0.0150929	0.00335066	0.0150816	0.00378953	0.0088413	0.0121192
121	ENSG00000006695				0.00354885	0.00158331	0.000652179		0.00139648	0.0175938	0.00115112	0.018638299999999997		0.012629399999999999										0.00410896	0.00795841		0.015727200000000004	0.00107635	0.0147601	0.00505643	0.004693600000000001	0.0006373430000000001		0.0133352	0.00428985	0.0007001560000000001							0.0189099			0.00228136		0.00399303			
122	ENSG00000006704									0.00615676	0.00130021			0.00672317							0.000619506			0.0025419	0.00208941	0.00269907	0.00203639	0.00442206	0.0224072		0.00393069			0.00531739			0.000367985											0.00399142			0.00188323
123	ENSG00000006715	0.00321789	0.00267176	0.00135552	0.000819399	0.00253281	0.0008796569999999999	0.00291276	0.00248838	0.00383164	0.0014007	0.00245919		0.0114153	0.00267638	0.00169374	0.00243494	0.0012028	0.00330458		0.013091299999999998	0.012449	0.00802425	0.00179949	0.00179145	0.00444995	0.00359809	0.0019207	0.00435774	0.0016604		0.00155906	0.00131734	0.010580200000000001	0.00183542	0.00186538	0.00136372	0.00195994		0.0017046	0.00381145	0.00278315	0.0111971	0.0017563		0.000604783	0.00167899	0.00113381	0.00559458	0.00320509	0.013782399999999998
124	ENSG00000006740	0.0016076		0.0006674680000000001		0.00154525	0.000798392			0.00252963							0.00402406	0.000444402	0.00532422							0.00154029			0.013088999999999998					0.00606211						0.00422337							0.0006863780000000001		0.000450781	0.00758121	
125	ENSG00000006744	0.00286334	0.00353734	0.0007380819999999999	0.00357181	0.00479147	0.00238945	0.00197172	0.00689472	0.0057354	0.00282006	0.00512413		0.00340176	0.00189719	0.00810038	0.00687937	0.00142501	0.00483362		0.00656775	0.00435703	0.00299617	0.00592459	0.00234752	0.00391827	0.00213558	0.00703608	0.0061621	0.00192055	0.00363886	0.00144484	0.00168486	0.00593715	0.00180109	0.000598557	0.00397622	0.00492921	0.00143454	0.0025622	0.00296514	0.00864242	0.00525465	0.00592967		0.00139569	0.00648055	0.00877104	0.00277136	0.00735551	0.00620406
126	ENSG00000006747						0.0354633																		0.0106347							0.018807400000000002									0.00487947										
127	ENSG00000006831	0.00039089999999999996	0.0007284460000000001	0.00117966	0.000828405	0.00278577	0.0006759489999999999	0.00206789	0.000694929	0.00241085	0.000521921	0.00298557		0.00221732	0.00140752	0.00264351	0.00162081	0.00166348	0.000670189		0.00438621	0.0007763210000000001	0.000374081	0.00137902	0.00133892	0.00267367	0.00313688	0.0006846710000000001	0.00265133	0.000919923	0.00749585	0.00130631	0.000460158	0.00277449	0.00109299	0.0008995539999999999	0.00043507699999999997	0.000895414	0.00153635	0.00180559	0.000678039	0.00934741	0.00274306	0.00179678	0.00047455800000000003	0.00222031	0.000961078	0.00200528	0.000836629	0.00326499	0.00333434
128	ENSG00000007038								0.00884696																																										
129	ENSG00000007047	0.00112295	0.000290769		0.000237415	0.00341672	0.0040157	0.00590099	0.00311646	0.00159334	0.000591825	0.00773552		0.00515579	0.00611541		0.00381361	0.0008964760000000001			0.00623946			0.00140311	0.000250213	0.00379698	0.00289256	0.000261622	0.00195052		0.00137747			0.00400617	0.000780943	0.00337447			0.00231419	0.0047173		0.040132999999999995	0.00272309			0.00363645	0.00416845	0.000450525	0.00114039	0.00023176	0.00369658
130	ENSG00000007062						0.010979700000000002	0.00479296	0.00531255			0.00210207																				0.0241426			0.011467299999999998										0.00154061						
131	ENSG00000007080	0.000809971	0.00181817	0.00120076	0.00143949	0.00544327	0.00101343	0.000642353	0.00402099	0.00225842	0.0006086619999999999	0.00412592		0.00296706	0.00162429	0.00278911	0.00295314	0.00124232	0.00192054		0.00324547	0.00200641	0.00298937	0.00302038	0.00143657	0.00447381	0.00131502	0.00281433	0.00308822	0.00196777	0.00222132	0.000370162	0.00035316300000000003	0.00247136	0.00193137	0.0016129999999999999	0.00044689199999999995	0.00141765	0.000958753	0.00174051	0.000508235	0.00220093	0.00819689	0.00525107	0.00323552	0.00146946	0.00204794	0.00126152	0.0020182999999999998	0.00264347	0.0038249000000000004
132	ENSG00000007129														0.0187497															0.0210989												0.143295									
133	ENSG00000007168		0.00659431			0.00159539	0.00784419		0.00109748	0.00466421		0.00281149		0.014819399999999998										0.000715293	0.000823615		0.00791057	0.00113194	0.00612215		0.00210406			0.00182168	0.00061039	0.000249486						0.023272099999999997	0.0007954389999999999			0.00183557	0.000801005	0.000495719		0.00128679	0.0023176
134	ENSG00000007174								0.00661082																																										
135	ENSG00000007202					0.00759354				0.00476159				0.00376016											0.000158116		0.00228797		0.00804055		0.00904619			0.00785786									0.000248148					0.00442209			0.00213297
136	ENSG00000007216						0.051138300000000005							0.0117223													0.018234999999999998					0.00152723																			
137	ENSG00000007237	0.00115487	0.00383823	0.00159138	0.00606603	0.00807736	0.00208377		0.00184221	0.007399899999999999		0.00740237		0.00584076	0.00657691	0.00261792	0.00194305	0.00158249	0.00103374		0.0009008639999999999	0.00225013	0.00120624	0.0013353	0.00213178		0.00368132	0.00453725	0.0210094	0.0977002		0.00165906	0.00615379	0.00880125	0.00119682		0.00130304	0.00247466		0.00204717	0.00373649	0.00736448	0.00744619	0.00326885		0.00222423	0.00197025	0.00253739	0.00105658	0.00745824	0.00215875
138	ENSG00000007264																																									0.011526999999999999									
139	ENSG00000007306						0.0432615																		0.132177																										
140	ENSG00000007312					0.021291499999999998						0.0244091			0.00155014											0.0463063	0.0234551			0.000981586		0.0007045619999999999										0.00495781	0.056884199999999996								0.027044
141	ENSG00000007314					0.00350181						0.00212323																			0.00231112			0.019358									0.00313947								
142	ENSG00000007341								0.021150299999999997					0.00323246													0.00186429																								0.00441602
143	ENSG00000007372																0.00265348																														0.000478914				
144	ENSG00000007376		0.019008		0.010327600000000001	0.0203426	0.00254263	0.00915525	0.00115726	0.012961600000000002	0.00404162	0.00270312		0.00350327	0.00312669		0.0304449	0.023784299999999998	0.0219458		0.00578528			0.0205885	0.00613191	0.0165838	0.00235483	0.00221667	0.00249323	0.00324772	0.00238972	0.0020097		0.00232909	0.00205689	0.00415017				0.00211461		0.013453399999999999	0.00592164			0.011998	0.0266605	0.0059329	0.011223899999999998	0.0105792	0.00616945
145	ENSG00000007384		0.00225621		0.000886434	0.0066322	0.000902082	0.00246199	0.00683445	0.0026369		0.00185926		0.0026452	0.00147593						0.00536421		0.00303464	0.00193608	0.00132254		0.0014672	0.00131334	0.00191304		0.00281008	0.00485675		0.00425646	0.00112262	0.000963713	0.00231671						0.00220261	0.000443721		0.000837747		0.00131174		0.00287436	0.00123735
146	ENSG00000007392		0.000309884		0.00251156	0.00541277	0.0014555	0.014352100000000001	0.0009392269999999999	0.00632781	0.00146625	0.00315062		0.0065182	0.0008906119999999999		0.00495193	0.000777308			0.00109013		0.00235952	0.00233439	0.00141141	0.0015869999999999999	0.00148517	0.000466482	0.00644231	0.00830627	0.016246100000000003	0.000410355		0.000897864	0.00875498	0.00111491	0.0008544210000000001		0.000245576	0.00621574			0.00719283	0.000508103	0.000625669	0.00549981	0.000584321	0.00648443	0.00841298	0.00934568	0.00647696
147	ENSG00000007402									0.000710218																																									
148	ENSG00000007516	0.011341500000000001		0.00253401			0.0138251		0.019950400000000004	0.013871200000000002		0.0354151			0.0217015	0.016456000000000002		0.11076400000000002	0.0204671		0.0113696	0.0315288				0.006143899999999999						0.00162122								0.0432258		0.17214200000000002							0.014492500000000002		
149	ENSG00000007541	0.000856632	0.007111	0.0018151	0.00471223	0.00683089	0.00193271	0.00268357	0.0020924	0.0058695	0.00343969	0.00500687		0.00643699	0.00387489		0.00207529	0.00082827	0.00364717		0.00458532	0.00316265	0.00490829	0.00641863	0.00337286	0.00316879	0.00452417	0.00384982	0.00784159	0.00174535	0.00412217	0.00418087		0.00546877	0.00392971	0.00119204	0.0008759760000000001	0.0015653	0.000621304	0.00333272		0.0127436	0.00963799	0.00344511	0.00132722	0.00299369	0.00437045	0.00490732	0.00317375	0.00643626	0.00238741
150	ENSG00000007545					0.00442908	0.000402189		0.0009641560000000001	0.00464343		0.00111503		0.00168701			0.00178707							0.00046379900000000004	0.0049843000000000005	0.000611445	0.013394899999999998	0.00081473	0.00935409					0.00349164		0.000825112							0.00137695				0.0019114999999999998	0.00433089		0.00485292	0.018601200000000002
151	ENSG00000007866		0.00121297		0.0008323380000000001	0.00156723	0.000535337		0.000942528	0.00361999		0.00171203		0.00152874							0.00398227		0.000418955	0.00165419	0.00235065		0.00274812	0.00275504	0.00202241		0.00177288			0.00493472	0.0008046689999999999	0.00136383	0.00125417						0.0009923	0.00135436		0.00348064		0.000839172		0.00148548	0.000665969
